ID_Produit;Nom_Produit;Categorie;Prix_Unitaire_ECO;Quantite_Stock;Statut_Disponibilite;Score_Avis;Date_Ajout;Poids_kg;Code_Barres
PROD-2571;Machine à Café Zenith;Maison & Cuisine;741.73;35;Stock faible;3.8;2026-06-26;6.05;3660123669100
PROD-2572;Ordinateur Portable Vortex;Électronique;182.62;1339;En stock;3.7;2026-01-12;13.92;3660123258239
PROD-2573;Crème Hydratante Apex;Beauté & Santé;102.01;840;En stock;3.4;2024-06-04;8.91;3660123431145
PROD-2574;Parfum Nova;Beauté & Santé;572.29;948;En stock;4.3;2026-04-11;2.4;3660123528453
PROD-2575;Friteuse sans Huile Elite;Maison & Cuisine;392.68;368;En stock;3.1;2025-01-21;1.23;3660123795463
PROD-2576;Sac à Dos Vortex;Mode;44.91;1369;En stock;4.1;2024-04-09;3.0;3660123859013
PROD-2577;Ordinateur Portable Elite;Électronique;704.41;82;En stock;3.1;2025-08-10;8.06;3660123992329
PROD-2578;Machine à Café Apex;Maison & Cuisine;1066.4;171;En stock;3.4;2024-06-04;1.51;3660123969097
PROD-2579;Aspirateur Robot Zenith;Maison & Cuisine;976.44;1047;En stock;4.3;2026-06-23;1.78;3660123490583
PROD-2580;Brosse à Dents Électrique Quantum;Beauté & Santé;711.03;1097;En stock;4.0;2025-02-15;4.54;3660123108845
PROD-2581;Tablette Apex;Électronique;694.77;536;En stock;4.1;2024-02-29;5.9;3660123420439
PROD-2582;Aspirateur Robot Apex;Maison & Cuisine;1035.04;363;En stock;4.1;2025-05-29;13.74;3660123622010
PROD-2583;Raquette de Tennis Quantum;Sports & Loisirs;325.46;642;En stock;4.0;2026-03-05;11.08;3660123506550
PROD-2584;Haltères Quantum;Sports & Loisirs;976.12;243;En stock;4.2;2026-01-11;2.03;3660123410582
PROD-2585;Aspirateur Robot Vortex;Maison & Cuisine;191.76;893;En stock;4.6;2024-07-02;1.22;3660123291912
PROD-2586;Écouteurs Sans Fil Elite;Électronique;92.5;582;En stock;3.3;2024-09-16;8.03;3660123934496
PROD-2587;Écouteurs Sans Fil Elite;Électronique;636.41;1046;En stock;4.8;2025-08-04;11.61;3660123834021
PROD-2588;Smartphone Quantum;Électronique;1122.87;914;En stock;3.3;2026-02-17;6.15;3660123739013
PROD-2589;Crème Hydratante Vortex;Beauté & Santé;900.93;197;En stock;4.3;2025-06-10;10.5;3660123216280
PROD-2590;Sèche-Cheveux Apex;Beauté & Santé;292.94;884;En stock;3.8;2024-01-22;11.09;3660123881321
PROD-2591;Aspirateur Robot Apex;Maison & Cuisine;16.93;402;En stock;4.5;2025-07-06;5.12;3660123670395
PROD-2592;Vélo Tout Terrain Apex;Sports & Loisirs;14.96;1293;En stock;3.1;2026-04-09;2.77;3660123356137
PROD-2593;Brosse à Dents Électrique Vortex;Beauté & Santé;925.61;727;En stock;4.1;2024-06-14;13.88;3660123983374
PROD-2594;Brosse à Dents Électrique Elite;Beauté & Santé;1014.07;1252;En stock;3.1;2025-04-06;6.03;3660123831388
PROD-2595;Vélo Tout Terrain Quantum;Sports & Loisirs;985.6;499;En stock;4.7;2024-06-30;12.67;3660123316855
PROD-2596;Parfum Elite;Beauté & Santé;1028.58;417;En stock;3.4;2025-05-10;6.17;3660123883269
PROD-2597;Tablette Zenith;Électronique;829.14;1292;En stock;4.9;2026-07-23;12.19;3660123967331
PROD-2598;Vélo Tout Terrain Quantum;Sports & Loisirs;596.78;507;En stock;3.9;2024-11-08;14.48;3660123213938
PROD-2599;Smartphone Nova;Électronique;210.01;1035;En stock;4.6;2024-07-24;13.51;3660123851720
PROD-2600;Brosse à Dents Électrique Apex;Beauté & Santé;878.19;1040;En stock;4.5;2024-08-17;5.3;3660123295910
PROD-2601;Raquette de Tennis Elite;Sports & Loisirs;1114.41;1082;En stock;4.0;2025-12-26;14.07;3660123872048
PROD-2602;Télévision 4K Quantum;Électronique;645.97;194;En stock;4.3;2025-03-08;11.36;3660123858489
PROD-2603;Sac à Dos Nova;Mode;18.08;1102;En stock;4.0;2026-05-26;9.85;3660123379341
PROD-2604;Aspirateur Robot Vortex;Maison & Cuisine;174.38;1242;En stock;3.9;2025-02-23;1.84;3660123627609
PROD-2605;Écouteurs Sans Fil Vortex;Électronique;550.5;1092;En stock;4.3;2025-07-08;10.42;3660123466942
PROD-2606;Vélo Tout Terrain Elite;Sports & Loisirs;881.46;1466;En stock;4.6;2024-06-03;10.55;3660123495177
PROD-2607;Chaussures de Sport Vortex;Mode;505.96;349;En stock;4.2;2024-12-28;8.66;3660123198776
PROD-2608;Mélangeur Quantum;Maison & Cuisine;273.33;1263;En stock;4.0;2025-08-02;13.38;3660123270401
PROD-2609;Veste d'Hiver Nova;Mode;787.01;1374;En stock;3.9;2025-10-13;0.23;3660123565921
PROD-2610;Jeans Slim Vortex;Mode;1121.52;46;Stock faible;3.9;2025-10-04;7.18;3660123901984
PROD-2611;Parfum Quantum;Beauté & Santé;771.43;623;En stock;3.1;2025-03-24;8.65;3660123515610
PROD-2612;Tapis de Yoga Vortex;Sports & Loisirs;14.95;1219;En stock;3.9;2025-12-03;10.23;3660123367292
PROD-2613;Crème Hydratante Elite;Beauté & Santé;806.96;1169;En stock;3.6;2024-10-09;1.22;3660123633786
PROD-2614;Friteuse sans Huile Vortex;Maison & Cuisine;1102.59;230;En stock;3.8;2024-09-05;4.41;3660123580599
PROD-2615;Crème Hydratante Nova;Beauté & Santé;524.27;1190;En stock;4.1;2025-06-30;1.69;3660123499319
PROD-2616;Sac à Dos Vortex;Mode;46.05;593;En stock;3.6;2026-03-22;9.11;3660123795081
PROD-2617;Parfum Apex;Beauté & Santé;431.39;350;En stock;3.2;2026-06-27;14.8;3660123271994
PROD-2618;Vélo Tout Terrain Quantum;Sports & Loisirs;60.41;819;En stock;3.6;2025-09-08;13.54;3660123118956
PROD-2619;Brosse à Dents Électrique Zenith;Beauté & Santé;699.68;517;En stock;3.7;2024-04-16;11.58;3660123100571
PROD-2620;Brosse à Dents Électrique Elite;Beauté & Santé;1047.79;675;En stock;4.0;2025-11-13;12.24;3660123677833
PROD-2621;Friteuse sans Huile Vortex;Maison & Cuisine;960.58;536;En stock;4.7;2026-01-31;14.92;3660123680210
PROD-2622;Chaussures de Sport Nova;Mode;28.78;915;En stock;4.6;2026-07-26;0.29;3660123100662
PROD-2623;Aspirateur Robot Elite;Maison & Cuisine;454.93;799;En stock;4.5;2025-02-16;1.62;3660123916373
PROD-2624;Crème Hydratante Elite;Beauté & Santé;272.25;732;En stock;3.8;2024-04-09;8.41;3660123904524
PROD-2625;Brosse à Dents Électrique Quantum;Beauté & Santé;1272.57;1361;En stock;4.7;2024-10-28;6.54;3660123697145
PROD-2626;Tablette Quantum;Électronique;1189.02;39;Stock faible;4.3;2025-06-27;7.13;3660123534577
PROD-2627;Smartphone Apex;Électronique;824.01;417;En stock;3.9;2026-06-28;10.35;3660123149917
PROD-2628;Mélangeur Zenith;Maison & Cuisine;400.88;516;En stock;3.3;2025-09-01;14.08;3660123512504
PROD-2629;Haltères Elite;Sports & Loisirs;452.39;864;En stock;4.1;2025-02-14;12.3;3660123492403
PROD-2630;Mélangeur Apex;Maison & Cuisine;497.39;258;En stock;3.2;2026-07-21;5.23;3660123726373
PROD-2631;Gourde Isotherme Nova;Sports & Loisirs;416.89;871;En stock;4.5;2024-07-07;14.09;3660123289582
PROD-2632;Tablette Apex;Électronique;437.99;441;En stock;4.9;2025-10-25;9.93;3660123560929
PROD-2633;Écouteurs Sans Fil Quantum;Électronique;406.41;796;En stock;3.6;2024-10-22;10.3;3660123441500
PROD-2634;Sac à Dos Nova;Mode;785.0;668;En stock;3.3;2026-05-18;12.38;3660123343018
PROD-2635;Brosse à Dents Électrique Zenith;Beauté & Santé;17.87;167;En stock;4.9;2024-10-21;5.06;3660123464587
PROD-2636;Aspirateur Robot Nova;Maison & Cuisine;914.95;1220;En stock;3.1;2026-01-28;3.81;3660123233930
PROD-2637;Aspirateur Robot Apex;Maison & Cuisine;1208.78;967;En stock;3.5;2026-03-08;9.64;3660123764070
PROD-2638;Gourde Isotherme Nova;Sports & Loisirs;559.01;554;En stock;4.1;2025-07-12;11.0;3660123747480
PROD-2639;Sac à Dos Zenith;Mode;928.94;657;En stock;4.1;2024-06-24;2.8;3660123801070
PROD-2640;Jeans Slim Elite;Mode;1095.78;286;En stock;4.4;2024-11-16;1.61;3660123221274
PROD-2641;Crème Hydratante Quantum;Beauté & Santé;485.02;172;En stock;3.9;2024-02-26;5.11;3660123154762
PROD-2642;Sèche-Cheveux Zenith;Beauté & Santé;407.97;189;En stock;3.5;2025-04-10;4.68;3660123594525
PROD-2643;Mélangeur Elite;Maison & Cuisine;287.11;289;En stock;3.6;2026-06-13;7.98;3660123879458
PROD-2644;T-shirt en Coton Quantum;Mode;163.61;1189;En stock;3.6;2026-04-05;14.7;3660123581781
PROD-2645;Mélangeur Zenith;Maison & Cuisine;1103.14;1235;En stock;3.4;2024-12-07;3.55;3660123635345
PROD-2646;Sèche-Cheveux Nova;Beauté & Santé;261.84;1085;En stock;3.4;2024-03-26;13.12;3660123171982
PROD-2647;Machine à Café Elite;Maison & Cuisine;682.29;1230;En stock;5.0;2025-03-13;14.05;3660123637898
PROD-2648;Raquette de Tennis Vortex;Sports & Loisirs;1157.61;1140;En stock;3.1;2026-03-24;2.69;3660123669696
PROD-2649;Vélo Tout Terrain Apex;Sports & Loisirs;377.95;1136;En stock;3.9;2024-11-19;10.3;3660123428687
PROD-2650;Aspirateur Robot Quantum;Maison & Cuisine;902.04;836;En stock;3.7;2025-11-07;3.27;3660123443343
PROD-2651;Four à Micro-ondes Vortex;Maison & Cuisine;74.49;1048;En stock;4.1;2024-04-19;5.41;3660123818860
PROD-2652;Vélo Tout Terrain Zenith;Sports & Loisirs;370.18;781;En stock;4.0;2026-01-22;7.24;3660123878365
PROD-2653;Vélo Tout Terrain Vortex;Sports & Loisirs;1053.69;1205;En stock;4.9;2024-11-13;3.44;3660123953155
PROD-2654;Vélo Tout Terrain Vortex;Sports & Loisirs;789.93;526;En stock;4.8;2025-10-06;11.93;3660123374719
PROD-2655;T-shirt en Coton Vortex;Mode;767.92;1199;En stock;4.6;2025-12-07;0.65;3660123150566
PROD-2656;Crème Hydratante Quantum;Beauté & Santé;303.95;34;Stock faible;4.1;2024-08-27;12.51;3660123816972
PROD-2657;Jeans Slim Apex;Mode;918.5;1106;En stock;4.2;2025-11-10;7.88;3660123401454
PROD-2658;Mélangeur Quantum;Maison & Cuisine;367.24;1053;En stock;4.6;2024-10-31;9.33;3660123980145
PROD-2659;Parfum Vortex;Beauté & Santé;488.21;349;En stock;4.1;2026-06-16;5.63;3660123912783
PROD-2660;Haltères Elite;Sports & Loisirs;925.86;713;En stock;4.5;2024-05-09;14.19;3660123877935
PROD-2661;Tablette Apex;Électronique;241.09;146;En stock;3.9;2025-08-20;7.0;3660123664986
PROD-2662;Sèche-Cheveux Nova;Beauté & Santé;396.01;1106;En stock;3.4;2025-09-15;13.62;3660123573802
PROD-2663;Télévision 4K Apex;Électronique;1204.83;1189;En stock;4.1;2026-07-26;14.49;3660123444699
PROD-2664;Écouteurs Sans Fil Nova;Électronique;558.83;327;En stock;4.0;2025-02-04;14.73;3660123209902
PROD-2665;Ordinateur Portable Elite;Électronique;290.74;60;En stock;3.4;2025-05-29;5.19;3660123555519
PROD-2666;Sèche-Cheveux Apex;Beauté & Santé;755.77;1248;En stock;5.0;2025-05-18;12.53;3660123183662
PROD-2667;Veste d'Hiver Vortex;Mode;24.64;46;Stock faible;4.5;2025-09-24;9.88;3660123984694
PROD-2668;Brosse à Dents Électrique Apex;Beauté & Santé;584.42;1181;En stock;3.1;2024-11-19;2.3;3660123545881
PROD-2669;Raquette de Tennis Nova;Sports & Loisirs;295.09;765;En stock;3.2;2026-04-28;9.89;3660123880679
PROD-2670;Sèche-Cheveux Elite;Beauté & Santé;609.43;24;Stock faible;4.5;2025-11-15;4.84;3660123232683
PROD-2671;Tapis de Yoga Elite;Sports & Loisirs;970.28;249;En stock;4.2;2026-03-17;8.81;3660123110942
PROD-2672;Friteuse sans Huile Nova;Maison & Cuisine;1110.14;971;En stock;3.6;2025-10-23;13.01;3660123466542
PROD-2673;Ordinateur Portable Elite;Électronique;560.29;1175;En stock;3.1;2025-06-27;4.99;3660123661000
PROD-2674;Tablette Elite;Électronique;168.68;580;En stock;3.7;2026-06-19;2.12;3660123322484
PROD-2675;Vélo Tout Terrain Quantum;Sports & Loisirs;99.88;702;En stock;4.9;2026-03-25;11.83;3660123620292
PROD-2676;Four à Micro-ondes Quantum;Maison & Cuisine;190.41;900;En stock;3.2;2025-12-07;5.3;3660123855629
PROD-2677;Parfum Vortex;Beauté & Santé;326.49;723;En stock;3.5;2025-09-25;1.0;3660123107459
PROD-2678;Sac à Dos Zenith;Mode;1268.29;881;En stock;3.2;2025-10-10;14.34;3660123572239
PROD-2679;Aspirateur Robot Elite;Maison & Cuisine;441.25;790;En stock;4.6;2024-09-02;8.81;3660123695695
PROD-2680;Mélangeur Zenith;Maison & Cuisine;1028.9;236;En stock;3.2;2024-10-24;3.77;3660123811818
PROD-2681;Sèche-Cheveux Elite;Beauté & Santé;182.88;1040;En stock;4.8;2025-04-27;7.34;3660123579131
PROD-2682;Ordinateur Portable Vortex;Électronique;776.9;1331;En stock;3.8;2024-01-05;5.21;3660123361487
PROD-2683;Jeans Slim Vortex;Mode;116.04;522;En stock;3.5;2026-04-16;10.6;3660123532232
PROD-2684;Smartphone Apex;Électronique;814.24;1426;En stock;3.9;2024-11-27;9.56;3660123314683
PROD-2685;Sac à Dos Elite;Mode;1195.56;838;En stock;4.7;2024-02-13;14.63;3660123230484
PROD-2686;Ordinateur Portable Elite;Électronique;732.67;2;Stock faible;3.3;2024-08-07;0.22;3660123249642
PROD-2687;Gourde Isotherme Nova;Sports & Loisirs;554.65;1042;En stock;4.7;2024-09-26;9.54;3660123809290
PROD-2688;Chaussures de Sport Apex;Mode;692.23;1185;En stock;3.5;2024-11-20;11.93;3660123122657
PROD-2689;Parfum Vortex;Beauté & Santé;1038.49;856;En stock;4.0;2024-09-23;10.46;3660123791300
PROD-2690;Sèche-Cheveux Vortex;Beauté & Santé;234.06;1035;En stock;4.1;2026-05-28;4.25;3660123743475
PROD-2691;Parfum Zenith;Beauté & Santé;1133.8;718;En stock;3.2;2025-12-24;3.63;3660123971820
PROD-2692;Sac à Dos Elite;Mode;1161.65;278;En stock;4.7;2024-05-06;6.86;3660123306093
PROD-2693;Montre Connectée Quantum;Électronique;1049.79;1146;En stock;5.0;2026-03-18;1.67;3660123502388
PROD-2694;T-shirt en Coton Nova;Mode;403.53;426;En stock;4.2;2026-02-17;7.89;3660123168163
PROD-2695;Parfum Nova;Beauté & Santé;717.4;907;En stock;4.3;2025-01-02;14.43;3660123333250
PROD-2696;Machine à Café Quantum;Maison & Cuisine;376.3;972;En stock;3.9;2026-04-29;3.84;3660123343844
PROD-2697;Tablette Apex;Électronique;813.26;230;En stock;4.9;2024-12-23;2.98;3660123966023
PROD-2698;Tapis de Yoga Nova;Sports & Loisirs;712.98;810;En stock;3.3;2024-09-27;11.83;3660123141438
PROD-2699;T-shirt en Coton Elite;Mode;1103.11;476;En stock;4.8;2025-09-17;0.62;3660123784062
PROD-2700;Chaussures de Sport Quantum;Mode;182.79;549;En stock;4.5;2024-03-08;0.39;3660123841632
PROD-2701;Raquette de Tennis Elite;Sports & Loisirs;361.01;1157;En stock;3.4;2024-10-04;5.63;3660123918710
PROD-2702;Friteuse sans Huile Elite;Maison & Cuisine;107.11;1272;En stock;4.0;2025-09-22;4.71;3660123765103
PROD-2703;Machine à Café Zenith;Maison & Cuisine;711.73;953;En stock;3.1;2026-01-17;11.06;3660123597726
PROD-2704;Four à Micro-ondes Zenith;Maison & Cuisine;1126.55;1176;En stock;3.8;2024-07-06;2.74;3660123181923
PROD-2705;Haltères Nova;Sports & Loisirs;249.31;28;Stock faible;3.5;2026-06-30;10.44;3660123806162
PROD-2706;Machine à Café Quantum;Maison & Cuisine;138.58;1092;En stock;4.7;2024-02-22;0.63;3660123420317
PROD-2707;Raquette de Tennis Quantum;Sports & Loisirs;137.98;781;En stock;3.4;2025-05-01;0.28;3660123672685
PROD-2708;Gourde Isotherme Elite;Sports & Loisirs;852.1;114;En stock;4.9;2024-06-04;11.71;3660123133342
PROD-2709;Crème Hydratante Nova;Beauté & Santé;514.28;848;En stock;4.4;2024-03-12;8.61;3660123306143
PROD-2710;Raquette de Tennis Vortex;Sports & Loisirs;50.21;694;En stock;3.9;2025-09-11;4.76;3660123162843
PROD-2711;Télévision 4K Nova;Électronique;186.15;1153;En stock;4.9;2024-01-27;12.0;3660123326689
PROD-2712;Parfum Apex;Beauté & Santé;254.45;70;En stock;4.3;2024-06-24;2.49;3660123214459
PROD-2713;Friteuse sans Huile Quantum;Maison & Cuisine;740.61;1043;En stock;3.9;2024-03-18;9.86;3660123619689
PROD-2714;Machine à Café Apex;Maison & Cuisine;42.18;519;En stock;3.6;2026-08-02;10.68;3660123392896
PROD-2715;Tapis de Yoga Quantum;Sports & Loisirs;153.13;342;En stock;4.1;2024-03-11;7.16;3660123106594
PROD-2716;Haltères Zenith;Sports & Loisirs;325.88;110;En stock;5.0;2024-05-28;12.39;3660123896473
PROD-2717;Veste d'Hiver Nova;Mode;246.92;295;En stock;3.2;2025-02-10;0.33;3660123458949
PROD-2718;Machine à Café Vortex;Maison & Cuisine;358.13;168;En stock;3.3;2026-01-20;13.72;3660123796588
PROD-2719;Tablette Zenith;Électronique;403.56;913;En stock;4.6;2025-04-30;13.26;3660123494083
PROD-2720;Sèche-Cheveux Nova;Beauté & Santé;879.97;861;En stock;4.3;2024-12-27;4.81;3660123335561
PROD-2721;Four à Micro-ondes Quantum;Maison & Cuisine;111.77;953;En stock;4.2;2024-11-03;10.83;3660123125277
PROD-2722;Mélangeur Zenith;Maison & Cuisine;1077.03;735;En stock;4.2;2024-12-25;1.77;3660123138855
PROD-2723;Aspirateur Robot Apex;Maison & Cuisine;751.7;226;En stock;3.6;2025-07-03;8.76;3660123982474
PROD-2724;Ordinateur Portable Quantum;Électronique;707.23;828;En stock;5.0;2025-12-20;4.35;3660123736118
PROD-2725;Parfum Zenith;Beauté & Santé;627.86;876;En stock;4.6;2026-07-19;14.71;3660123807227
PROD-2726;Vélo Tout Terrain Nova;Sports & Loisirs;608.05;120;En stock;4.8;2025-05-27;7.93;3660123427115
PROD-2727;Haltères Apex;Sports & Loisirs;669.4;472;En stock;3.9;2025-11-04;8.41;3660123192873
PROD-2728;Sèche-Cheveux Vortex;Beauté & Santé;51.95;597;En stock;4.2;2025-08-03;2.05;3660123558419
PROD-2729;T-shirt en Coton Apex;Mode;530.72;1487;En stock;4.5;2026-04-23;11.55;3660123311392
PROD-2730;Raquette de Tennis Elite;Sports & Loisirs;816.66;404;En stock;4.6;2024-08-23;4.25;3660123382083
PROD-2731;Parfum Zenith;Beauté & Santé;589.26;80;En stock;4.0;2024-04-30;3.44;3660123653421
PROD-2732;Haltères Zenith;Sports & Loisirs;566.87;303;En stock;4.4;2024-01-10;2.61;3660123274587
PROD-2733;Four à Micro-ondes Elite;Maison & Cuisine;1221.04;303;En stock;4.7;2025-01-02;13.55;3660123101562
PROD-2734;Machine à Café Apex;Maison & Cuisine;88.63;37;Stock faible;4.1;2025-01-20;3.81;3660123405859
PROD-2735;Gourde Isotherme Nova;Sports & Loisirs;775.92;1253;En stock;3.0;2025-06-12;7.86;3660123905430
PROD-2736;Sèche-Cheveux Apex;Beauté & Santé;335.23;831;En stock;4.6;2024-01-24;8.74;3660123997448
PROD-2737;Télévision 4K Vortex;Électronique;981.32;1285;En stock;3.3;2024-08-28;2.17;3660123618491
PROD-2738;Four à Micro-ondes Elite;Maison & Cuisine;1082.84;1378;En stock;4.1;2026-03-02;8.7;3660123582167
PROD-2739;Sèche-Cheveux Quantum;Beauté & Santé;21.48;689;En stock;3.6;2026-05-12;14.27;3660123996081
PROD-2740;Parfum Quantum;Beauté & Santé;1299.96;795;En stock;3.5;2024-02-21;0.44;3660123725711
PROD-2741;Crème Hydratante Elite;Beauté & Santé;292.65;889;En stock;3.2;2024-04-09;10.87;3660123356186
PROD-2742;Tapis de Yoga Apex;Sports & Loisirs;685.16;174;En stock;3.6;2025-11-09;9.1;3660123777130
PROD-2743;Veste d'Hiver Zenith;Mode;656.6;1174;En stock;4.9;2024-11-12;2.34;3660123119053
PROD-2744;Mélangeur Elite;Maison & Cuisine;25.52;743;En stock;3.4;2026-02-19;3.66;3660123532928
PROD-2745;Tapis de Yoga Quantum;Sports & Loisirs;424.92;1177;En stock;4.2;2024-09-13;4.32;3660123838253
PROD-2746;Chaussures de Sport Quantum;Mode;579.68;1466;En stock;3.1;2024-02-29;8.3;3660123379966
PROD-2747;Ordinateur Portable Elite;Électronique;1003.28;187;En stock;4.4;2024-06-04;13.82;3660123784319
PROD-2748;Friteuse sans Huile Quantum;Maison & Cuisine;779.43;591;En stock;4.9;2024-06-01;14.42;3660123510079
PROD-2749;Aspirateur Robot Vortex;Maison & Cuisine;457.17;143;En stock;4.0;2025-12-06;4.94;3660123242546
PROD-2750;Vélo Tout Terrain Zenith;Sports & Loisirs;831.94;394;En stock;3.8;2024-06-12;14.27;3660123333066
PROD-2751;Chaussures de Sport Apex;Mode;20.85;178;En stock;3.3;2024-04-06;14.89;3660123687216
PROD-2752;Friteuse sans Huile Elite;Maison & Cuisine;438.29;1124;En stock;3.2;2025-03-04;14.08;3660123758864
PROD-2753;Mélangeur Zenith;Maison & Cuisine;738.14;587;En stock;4.3;2026-07-02;6.02;3660123133247
PROD-2754;Télévision 4K Vortex;Électronique;233.02;113;En stock;3.5;2025-02-22;0.45;3660123189394
PROD-2755;Friteuse sans Huile Nova;Maison & Cuisine;683.85;938;En stock;3.2;2024-04-01;10.88;3660123881857
PROD-2756;Machine à Café Nova;Maison & Cuisine;742.45;1284;En stock;3.9;2024-12-25;1.43;3660123130791
PROD-2757;Sac à Dos Elite;Mode;492.79;1019;En stock;4.5;2025-03-21;11.3;3660123335288
PROD-2758;Veste d'Hiver Quantum;Mode;945.76;625;En stock;4.3;2026-07-04;2.25;3660123561170
PROD-2759;Vélo Tout Terrain Elite;Sports & Loisirs;396.79;51;En stock;3.2;2024-03-31;5.06;3660123107176
PROD-2760;Chaussures de Sport Elite;Mode;969.13;1281;En stock;5.0;2026-01-19;4.71;3660123986407
PROD-2761;Mélangeur Nova;Maison & Cuisine;461.13;863;En stock;3.2;2025-02-23;8.07;3660123271108
PROD-2762;T-shirt en Coton Elite;Mode;886.4;939;En stock;4.3;2024-07-06;5.97;3660123103977
PROD-2763;Parfum Quantum;Beauté & Santé;917.62;793;En stock;4.9;2025-12-16;11.77;3660123260057
PROD-2764;Mélangeur Apex;Maison & Cuisine;1243.74;1272;En stock;4.8;2026-06-24;14.97;3660123993702
PROD-2765;Parfum Vortex;Beauté & Santé;1114.56;552;En stock;4.6;2024-10-27;7.15;3660123970181
PROD-2766;Montre Connectée Nova;Électronique;755.84;1308;En stock;3.4;2024-01-16;0.64;3660123214140
PROD-2767;Crème Hydratante Vortex;Beauté & Santé;739.65;617;En stock;4.9;2024-05-08;3.61;3660123385081
PROD-2768;Mélangeur Apex;Maison & Cuisine;406.33;858;En stock;4.8;2026-02-10;5.74;3660123259761
PROD-2769;Ordinateur Portable Apex;Électronique;443.79;1304;En stock;3.9;2024-09-15;9.11;3660123887700
PROD-2770;Jeans Slim Zenith;Mode;341.23;352;En stock;3.0;2025-02-13;9.93;3660123389839
PROD-2771;T-shirt en Coton Apex;Mode;140.38;1454;En stock;4.2;2026-03-03;3.01;3660123677168
PROD-2772;Tablette Nova;Électronique;608.03;5;Stock faible;4.7;2025-03-15;3.58;3660123336293
PROD-2773;Sac à Dos Zenith;Mode;655.56;1029;En stock;4.6;2026-01-11;1.07;3660123641922
PROD-2774;Sac à Dos Quantum;Mode;702.51;829;En stock;3.8;2026-06-05;11.63;3660123464187
PROD-2775;Smartphone Apex;Électronique;244.44;329;En stock;4.6;2025-01-14;4.73;3660123788402
PROD-2776;T-shirt en Coton Elite;Mode;250.56;60;En stock;3.2;2025-02-15;0.86;3660123740995
PROD-2777;Parfum Apex;Beauté & Santé;1072.69;490;En stock;4.0;2024-04-12;10.73;3660123773039
PROD-2778;Parfum Apex;Beauté & Santé;1283.81;414;En stock;3.3;2025-12-16;3.1;3660123723561
PROD-2779;Raquette de Tennis Vortex;Sports & Loisirs;813.53;101;En stock;3.2;2026-04-06;4.21;3660123113847
